"Customer","Type","Type (Online - Virtual or Physical)","Channel Category","Country Code","Nation Name","Region Name","State/Province Name","City Name","District Name","Location Name","Postal Code","Address","Group","Region Site Group Name","REP Flag","Latitude","Longitude","Initially Admitted","Updated Dttm"
"Uralsk-KEM-Dostyk-195","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Dostyk 195","C00YR6307YR9","","","","","2014/12/19 17:23:14","2021/03/15 20:14:00"
"Uralsk-KEM-Dostyk-234","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Dostyk 234","C00YR6307YR9","","","","","2014/12/19 17:23:14","2021/03/15 20:14:00"
"Uralsk-KEM-Evrasia","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","","C00YR6307YR9","","","","","2014/12/19 17:23:14","2021/03/15 20:14:00"
"Uralsk-KEM-TRK-Oral","STORE","PHYSICAL","OPERATOR","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","","C00YR6307YR9","","","","","2014/12/19 17:23:14","2021/03/15 20:14:00"
"Uralsk-Kvant-Datova10","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Datova, 10/1","CXX3YR00804","","","","","2013/07/18 20:31:59","2019/01/28 03:05:05"
"Uralsk-Kvant-Datova28","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Datova 28/2","CXX3YR00804","","","51.2482","51.4237","2015/02/04 19:35:31","2019/01/28 03:05:05"
"Uralsk-Kvant-Dosmukhamedova","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Datova, 10/1Dosmukhamedova 83","CXX3YR00804","","","","","2013/11/20 20:08:27","2014/10/09 13:23:15"
"Uralsk-Kvant-Dostyk","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Vodoley Dostyk 191/3","CXX3YR00804","","","","","2013/12/23 20:10:59","2019/01/28 03:05:05"
"Uralsk-Kvant-Gagarina","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Gagarina 2/3","CXX3YR00804","","","51.228004","51.431888","2013/11/21 19:44:40","2019/01/28 03:05:05"
"Uralsk-logy-Evrasia","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","ave Evrasia 101/1","CXXYR90307YR","","","","","2011/01/13 16:44:26","2015/04/28 18:13:09"
"Uralsk-logy-Evrasia","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","ave Evrasia 101/1","CXXYR90307YR","","","","","2015/04/28 18:07:38","2019/01/28 03:05:05"
"Uralsk-nokia-3489","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","mkr. Stroiteley 2/6","CXX3YR008YR6","","Y","","","2012/09/19 18:06:59","2024/05/03 17:47:44"
"Uralsk-nokia-Atrium","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Nurpeisovoi 17/1","CXX3YR00800","","Y","","","2016/05/17 12:55:37","2024/05/03 17:47:44"
"Uralsk-nokia-Aziya-Mall","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","3 mkr TC Aziya Mall","CXX3YR00800","","Y","51.248486","51.435628","2015/12/09 13:20:38","2024/05/03 17:47:44"
"Uralsk-nokia-City Center","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXX3YR00800","","Y","","","2024/01/17 19:59:52","2024/05/03 19:59:31"
"Uralsk-nokia-Kurmangazy","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Kurmangazy, 173/1","CXX3YR00800","","Y","51.218332","51.372561","2012/09/19 18:06:59","2024/05/03 17:47:44"
"Uralsk-nokia-Kurmangazy","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Aksai","","Aksai(KZ001001033)","","Nurpeisovoi 17/1","CXX3YR00800","","Y","","","2016/04/28 14:03:10","2024/05/03 17:47:44"
"Uralsk-nokia-Stroiteley","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","mkr. Stroiteley 2/6, ul. Abylhair Hana","CXX3YR00800","","Y","51.245791","51.423516","2012/09/19 18:06:59","2024/05/03 17:47:44"
"Uralsk-nokia-Univermag","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Eurasia 101","CXX3YR00800","","Y","51.220119","51.388885","2013/11/20 19:12:32","2024/05/03 17:47:44"
"Uralsk-nokia-Zentrum","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Kurmangazy,78 TD Zentrum","CXX3YR00800","","Y","51.205048","51.375922","2014/10/16 20:31:09","2024/05/03 17:47:44"
"Uralsk-o2-Datova","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","S. Datova, 30","CXXYR90YRFK08","","Y","","","2012/09/19 18:06:59","2013/05/22 17:04:20"
"Uralsk-o2-Datova","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","S. Datova, 32","CXXYR90YRFK08","","Y","51.251638","51.421634","2013/05/22 00:05:42","2020/06/18 10:12:03"
"Uralsk-o2--Datova-32-Ashyk-Zhol","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","ул. С. Датова, д. 32, ТЦ ""Ашык Жол""","CXXYR90YRFK08","","Y","","","2017/02/09 14:19:49","2022/05/30 19:43:52"
"Uralsk-o2-Eurasia","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Eurasia, 59/1","CXXYR90YRFK08","","Y","","","2012/09/19 18:06:59","2013/05/22 17:04:20"
"Uralsk-o2-Eurasia-101-City-Center","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Eurasia, 101, City Center","CXXYR90YRFK08","","Y","51.220364","51.388819","2013/05/22 20:22:38","2022/05/30 19:43:52"
"Uralsk-o2-Eurasia-59/1-Alem-Plaza","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Eurasia, 59/1, Alem Plaza","CXXYR90YRFK08","","Y","51.217458","51.379271","2013/05/22 00:05:42","2022/05/30 19:43:52"
"Uralsk-o2-lg-Univermag","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","пр. Евразия, д.101, ТРК ""City Center""","CXXYR90YRFK08","","Y","","","2018/05/04 17:09:26","2020/11/02 03:05:06"
"Uralsk-o2-Oral","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Abulkhair hana 179, Oral","CXXYR90YRFK08","","Y","51.249587","51.433847","2013/05/22 20:22:38","2022/05/30 19:43:52"
"Uralsk-o2-Oral Park","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Uralsk, Zapadno-Kazakhstanskaya, KAZAKHSTAN","CXXYR90YRFK08","","Y","43.218495","76.927723","2021/03/29 12:31:10","2022/04/27 19:03:53"
"Uralsk-o2-Zhakhanshi Dosmukhamedov","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXXYR90YRFK08","","Y","43.218495","76.927723","2024/01/17 21:24:45","2024/01/22 03:07:17"
"Uralsk-o2-Zhakhanshi Dosmukhamedov","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXXYR90YRFK08","","Y","43.271435","76.949888","2024/01/17 23:14:16","2024/01/22 03:07:17"
"Uralsk-o2-Zhangir-Khana-52","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Zhangir Khan 52","CXXYR90YRFK08","","Y","51.185066","51.317943","2017/05/30 20:39:33","2022/05/30 19:43:52"
"Uralsk-SISxiaomi-Adal","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Kerdeeri 78","CXXYR90YRFK07","","Y","","","2014/03/05 19:34:24","2019/01/28 03:05:05"
"Uralsk-tesla-Kurmangazy","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Kurmangazy 69 TD Aziza","CXXYR90YRFK00","","Y","51.202543","51.379067","2016/12/02 20:05:23","2022/04/27 18:45:24"
"Uralsk-tesla-REG-WH-Main","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","?","CXXYR90YRFK00","","","","","2015/11/23 17:27:11","2024/03/19 18:48:41"
"Uralsk-tesla-Syrym-Datyli-Premium","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Syrymdatuli 10/1 Premium","CXXYR90YRFK00","","Y","51.234459","51.435915","2013/06/28 14:53:47","2022/04/26 13:01:45"
"Uralsk-ufc-Dosmukhamedova-83","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Uralsk, Zapadno-Kazakhstanskaya, KAZAKHSTAN","CXXYR90YRFK08","","Y","43.212561","76.841731","2023/12/14 12:54:36","2024/01/22 03:07:17"
"Uralsk-vodafone-AO-prospekt-Abaya","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","пр. Евразия, 71","CXX3YR008YR6","","","","","2018/09/10 20:40:54","2022/04/13 17:04:03"
"Uralsk-vodafone-prospekt-Evraziya-71","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Uralsk, Zapadno-Kazakhstanskaya, KAZAKHSTAN","CXX3YR008YR6","","","","","2021/09/29 18:32:38","2023/06/05 03:06:52"
"Uralsk-xiaomi-Adal","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Магазин Уральск","CXXYR90YRFK07","","Y","51.206639","51.381867","2012/09/19 18:06:59","2022/05/26 20:36:22"
"Uralsk-xiaomi-Alem Plaza","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Магазин Уральск Алем Плаза","CXXYR90YRFK07","","Y","51.217639","51.379783","2014/09/17 18:05:18","2022/05/31 17:44:57"
"Uralsk-xiaomi-Aziya-Mall","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Магазин Уральск Азия Молл","CXXYR90YRFK07","","Y","","","2018/07/31 21:00:33","2022/05/31 17:47:39"
"Uralsk-xiaomi-Master","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Магазин Уральск Мастер","CXXYR90YRFK07","","Y","51.248492","51.435343","2015/04/20 18:07:08","2022/05/26 20:36:22"
"Uralsk-xiaomi-REG-WH","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","?","CXXYR90YRFK07","","Y","","","2017/10/12 17:12:28","2024/04/01 03:06:59"
"Uralsk-xiaomi-Tele2-Eurasia","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Магазин TELE2 Уральск Евразия 59/1","CXXYR90YRFK07","","Y","","","2018/03/05 16:25:48","2022/05/26 20:36:22"
"Urdzhar-nokia-Shyngozha-batyr-81","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Oskemen, Vostochno-Kazakhstanskaya, KAZAKHSTAN","CXX3YR00800","","","","","2021/04/20 19:33:28","2024/05/03 19:06:20"
"Urdzhar-nokia-Shyngozha-batyr-81","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXX3YR00800","","Y","","","2024/01/17 19:59:52","2024/05/03 19:59:31"
"Urdzhar-o2-Abilay-Han-87","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXXYR90YRFK08","","Y","43.271435","76.949888","2024/01/17 23:05:45","2024/01/22 03:07:17"
"Urdzhar-o2-Abylaihan-87","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","","","Vostochno-Kazakhstanskaya(KZ005005)","","Vostochno-Kazakhstanskaya, KAZAKHSTAN","CXXYR90YRFK08","","","","","2022/09/01 17:13:46","2022/11/21 12:00:33"
"Usharal-3-DPD-AltynOrda","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Taldykorgan","","Taldykorgan(KZ001001015)","","Taldykorgan, Almatinskaya, KAZAKHSTAN","CXX3YR00800","","Y","","","2019/06/20 13:18:33","2024/05/03 19:59:31"
"Usharal-DPD-Bogenbay","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Taldykorgan","","Taldykorgan(KZ001001015)","","Taldykorgan, Almatinskaya, KAZAKHSTAN","CXX3YR00800","","Y","","","2019/03/19 18:40:24","2024/05/03 19:59:31"
"Usharal-nokia-Konaeva-60","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","","","","Southern(KZ005)","","KAZAKHSTAN","CXX3YR00800","","Y","","","2024/01/10 17:20:26","2024/05/23 19:18:06"
"Usharal-o2-Kunaeva 57","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Taldykorgan","","Taldykorgan(KZ001001015)","","Taldykorgan, Almatinskaya, KAZAKHSTAN","CXXYR90YRFK08","","Y","43.218495","76.927723","2021/12/15 02:18:12","2022/05/26 13:32:16"
"Ushtobe-DPD-Jeltoksan 1 TD «Baıterek»","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","г.Уштобе ул.Желтоксан 1","CXX3YR00800","","Y","","","2019/03/19 18:40:24","2024/06/03 03:07:05"
"Ushtobe-nokia-Zheltoksan","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Taldykorgan","","Taldykorgan(KZ001001015)","","Zheltoksan 1","CXX3YR00800","","Y","","","2016/11/02 12:28:45","2024/05/03 19:11:43"
"Uskamenogorsk-vodafone-Ordzhonikidze-42","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Oskemen, Vostochno-Kazakhstanskaya, KAZAKHSTAN","CXX3YR008YR6","","","","","2021/09/29 13:54:36","2023/06/05 03:06:52"
"usps DC","DC","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty, Almaty, KAZAKHSTAN","G06964YR64YR","","Y","","","2023/07/31 20:16:42","2023/07/31 20:19:32"
"usps-Retail","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","G06964YR64YR","","Y","","","2024/01/05 17:30:17","2024/05/06 03:06:49"
"Ust-Kamenogorsk-DHLL-Dos-Nar","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Oskemen, Vostochno-Kazakhstanskaya, KAZAKHSTAN","G069FK08940","","Y","","","2022/11/16 14:42:03","2022/12/12 03:07:12"
"Ust-Kamenogorsk-DHLL-TD-Zhangar","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Oskemen, Vostochno-Kazakhstanskaya, KAZAKHSTAN","G069FK08940","","Y","","","2022/03/31 18:52:02","2022/06/13 03:07:14"
"Ust-Kamenogorsk-tesla-Prospect-Pobedy-zd-10","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Oskemen, Vostochno-Kazakhstanskaya, KAZAKHSTAN","CXXYR90YRFK00","","","","","2021/12/09 12:54:34","2022/05/26 14:20:00"
"Uzinagash-royal mail-ul-Abaya-51","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Uzynagash","","Uzynagash(KZ001001018)","","Uzynagash, Almatinskaya, KAZAKHSTAN","CXX3YR00807","","Y","42.34003","69.636458","2021/04/13 20:00:44","2022/05/18 19:04:43"
"Uzynagash-Aziya Svyaznoi","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Uzynagash","","Uzynagash(KZ001001018)","","","CXX3YR0080YR","","","","","2014/11/06 18:25:53","2019/01/28 03:05:05"
"Uzynagash-tesla-Zhambyla","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Almatinskaya","Uzynagash","","Uzynagash(KZ001001018)","","Uzynagash, Almatinskaya, KAZAKHSTAN","CXXYR90YRFK00","","Y","","","2021/03/11 17:42:23","2021/04/26 03:07:11"
"VEKTOR-DC","DC","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","","CXX3YR00799","","Y","","","2019/04/17 13:07:57","2020/06/18 10:12:03"
"VEKTOR-RES","RESELLER","VIRTUAL","GENERAL DISTY","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","","CXX3YR00799","","Y","","","2014/11/28 00:05:36","2014/11/28 17:58:17"
"VEKTOR-Retail","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","","CXX3YR00799","","Y","","","2014/09/22 16:47:54","2021/03/08 03:07:02"
"Veneciya","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Djangildina 11","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Veneciya","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Yl. Kaldayakova B/N","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Vint","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Auezova 39","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Vint","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Ordzhenikidze, 4","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Vint, Ordzhonikidze 4","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Ordzhonikidze 4","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"Vint, pr. Ayezova 39","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","pr. Ayezova 39","CXX3YR008YR6","","","","","2011/01/13 16:44:27","2021/06/04 13:38:44"
"VKO-TD-Glubokoe","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","ПВЗ Восточ. Глубокое","CXXYR90YRFK07","","Y","51.206639","51.381867","2022/03/30 20:18:30","2024/03/14 01:33:36"
"vodafone-DC","DC","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","Almaty","CXX3YR008YR6","","","","","2015/07/15 13:41:37","2021/06/04 13:51:14"
"Vokk #5","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Aktyubinskaya","Aktobe","","Aktobe(KZ002014009)","","Abylkhair khana, 46","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Vokk #6","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Aktyubinskaya","Aktobe","","Aktobe(KZ002014009)","","Brat'ya Zhubanovykh, 285","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Vokk #8","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Aktyubinskaya","Aktobe","","Aktobe(KZ002014009)","","101 Strelkovoi brigady","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Vokk #9","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Western","Aktyubinskaya","Aktobe","","Aktobe(KZ002014009)","","11 mkr.","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Web #1","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Tauke khana, 140","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Web #2","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Tauke khana, 14","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Web sotki","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","pr. Tayke hana, 6","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Web, CD land 1","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Baitursynova, 7","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Web, CD land 2","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Baitursynova, 1","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Web, CD land 3","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Yuzhno-Kazakhstanskaya","Shymkent","","Shymkent(KZ001004007)","","Baitursynova, 1","CXX3YR008YR6","","","","","2011/01/13 16:44:21","2021/06/04 13:38:44"
"Westtell (EGOS)","DC","PHYSICAL","GENERAL DISTY","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","","CXX3YR008YR6","","","","","2011/01/13 17:44:17","2021/06/04 13:38:44"
"xiaomi","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Western","Zapadno-Kazakhstanskaya","Uralsk","","Uralsk(KZ002013014)","","Abylkhair khana, 179","CXXYR90YRFK07","","","","","2011/01/13 16:44:21","2013/07/19 14:16:18"
"xiaomi","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Pavlodarskaya","Pavlodar","","Pavlodar(KZ003008012)","","Kutuzova, 202","CXXYR90YRFK07","","","","","2011/01/13 16:44:21","2013/07/19 14:16:18"
"xiaomi","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Southern","Zhambylskaya","Taraz","","Taraz(KZ001003036)","","Pushkina, 32","CXXYR90YRFK07","","","","","2011/01/13 16:44:21","2013/07/19 14:16:18"
